topology,instance,instance_seed,solver_seed,n_requests,n_bundles,bqm_variables,sampler,calibration,coefficient_scale,A,B,C,D,E,B_ratio,D_ratio,B_tighter,D_tighter,oracle_utility,oracle_optimal,oracle_status,compile_time_s,sample_time_s,n_reads,raw_feasible_rate,raw_mean_request_conflicts,raw_mean_edge_violations,raw_mean_memory_violations,raw_mean_violation_count,raw_mean_overload_units,raw_best_feasible_utility,repaired_best_utility,found_feasible,raw_optimality_gap_pct,repaired_optimality_gap_pct
chain10_c6,n8,55,202,8,21,88,sa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,0.08177962491754442,100,1.0,0.0,0.0,0.0,0.0,0.0,226.19253039389747,226.19253039389744,True,16.245839266752338,16.24583926675235
chain10_c6,n8,55,303,8,21,88,sa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,0.08188312500715256,100,0.0,0.0,0.0,1.0,1.0,2.0,nan,178.38946074860408,False,nan,33.946273368808576
chain10_c6,n8,55,404,8,21,88,sa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,0.08142458403017372,100,1.0,0.0,0.0,0.0,0.0,0.0,137.68530092900374,137.68530092900374,True,49.01813599002705,49.01813599002705
chain10_c6,n8,55,505,8,21,88,sa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,0.08126054191961884,100,1.0,0.0,0.0,0.0,0.0,0.0,187.0044372913988,187.0044372913988,True,30.756335448127114,30.756335448127114
chain10_c6,n8,55,101,8,21,88,sqa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,6.57012799999211,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,196.83918925711606,False,nan,27.114741291706956
chain10_c6,n8,55,202,8,21,88,sqa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,6.353978667058982,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,164.69327125104738,False,nan,39.0176736251025
chain10_c6,n8,55,303,8,21,88,sqa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,6.153817499987781,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,177.73835961578652,False,nan,34.18736191773916
chain10_c6,n8,55,404,8,21,88,sqa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,6.175051749916747,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,235.67651088335148,False,nan,12.734128137647136
chain10_c6,n8,55,505,8,21,88,sqa,conventional,1.0,102.25472337561753,102.25472337561753,0.0,102.25472337561753,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.001882915967144072,6.133210875093937,100,1.0,0.0,0.0,0.0,0.0,0.0,141.6287191243179,141.6287191243179,True,47.55797423847142,47.55797423847142
chain10_c6,n8,55,101,8,21,88,sa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,0.08235854201484472,100,0.0,0.0,0.0,1.0,1.0,2.0,nan,178.38946074860408,False,nan,33.946273368808576
chain10_c6,n8,55,202,8,21,88,sa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,0.08141454204451293,100,1.0,0.0,0.0,0.0,0.0,0.0,176.87339403150241,176.8733940315024,True,34.50763980865228,34.507639808652286
chain10_c6,n8,55,303,8,21,88,sa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,0.08561683294828981,100,0.0,0.0,0.0,1.0,1.0,2.0,nan,178.38946074860408,False,nan,33.946273368808576
chain10_c6,n8,55,404,8,21,88,sa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,0.08057729201391339,100,1.0,0.0,0.0,0.0,0.0,0.0,137.68530092900374,137.68530092900374,True,49.01813599002705,49.01813599002705
chain10_c6,n8,55,505,8,21,88,sa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,0.07972891593817621,100,1.0,0.0,0.0,0.0,0.0,0.0,187.0044372913988,187.0044372913988,True,30.756335448127114,30.756335448127114
chain10_c6,n8,55,101,8,21,88,sqa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,6.17603895906359,100,1.0,0.0,0.0,0.0,0.0,0.0,188.72014487370922,188.72014487370922,True,30.12104635007494,30.12104635007494
chain10_c6,n8,55,202,8,21,88,sqa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,7.222140250029042,100,1.0,0.0,0.0,0.0,0.0,0.0,140.46691648266258,140.46691648266258,True,47.98816441769643,47.98816441769643
chain10_c6,n8,55,303,8,21,88,sqa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,6.155614416929893,100,1.0,0.0,0.0,0.0,0.0,0.0,240.8191332462469,240.81913324624688,True,10.829927237545451,10.829927237545462
chain10_c6,n8,55,404,8,21,88,sqa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,6.1327341250143945,100,1.0,0.0,0.0,0.0,0.0,0.0,173.93760107907733,173.93760107907733,True,35.59469990912844,35.59469990912844
chain10_c6,n8,55,505,8,21,88,sqa,resource_aware,1.0,102.25472337561753,102.25472337561753,0.0,49.319238617016154,0.0,1.0,0.4823174616183671,False,True,270.0672162596293,True,OPTIMAL,0.0030151670798659325,6.164827374974266,100,1.0,0.0,0.0,0.0,0.0,0.0,229.9645880950464,229.96458809504637,True,14.849128568804218,14.849128568804229
chain10_c6,n8,56,101,8,9,69,sa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,0.06739420804660767,100,1.0,0.0,0.0,0.0,0.0,0.0,-2.035966741191649,-2.035966741191649,True,101.47657570102064,101.47657570102064
chain10_c6,n8,56,202,8,9,69,sa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,0.06846933404449373,100,0.0,0.0,0.0,2.0,2.0,4.0,nan,22.940524209992144,False,nan,83.36248823135304
chain10_c6,n8,56,303,8,9,69,sa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,0.06790866702795029,100,0.0,0.0,0.0,1.0,1.0,2.0,nan,45.37460983574772,False,nan,67.09226876292577
chain10_c6,n8,56,404,8,9,69,sa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,0.08244837494567037,100,0.0,0.0,0.0,3.0,3.0,5.0,nan,97.37206687434082,False,nan,29.381347447427064
chain10_c6,n8,56,505,8,9,69,sa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,0.06585833302233368,100,1.0,0.0,0.0,0.0,0.0,0.0,-2.330103409052837,-2.330103409052837,True,101.68989699343467,101.68989699343467
chain10_c6,n8,56,101,8,9,69,sqa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,6.060347541933879,100,1.0,0.0,0.0,0.0,0.0,0.0,108.82741267324924,108.82741267324924,True,21.07340954685175,21.07340954685175
chain10_c6,n8,56,202,8,9,69,sqa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,6.128059208043851,100,1.0,0.0,0.0,0.0,0.0,0.0,18.92095758429178,18.92095758429178,True,86.27766080665198,86.27766080665198
chain10_c6,n8,56,303,8,9,69,sqa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,6.123056540964171,100,1.0,0.0,0.0,0.0,0.0,0.0,71.27455975486455,71.27455975486455,True,48.30844683966813,48.30844683966813
chain10_c6,n8,56,404,8,9,69,sqa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,6.09749995789025,100,1.0,0.0,0.0,0.0,0.0,0.0,68.31513404573987,68.31513404573987,True,50.45475699427882,50.45475699427882
chain10_c6,n8,56,505,8,9,69,sqa,conventional,1.0,74.43161709589133,74.43161709589133,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.001055500004440546,6.102743290946819,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,137.8843455018502,False,nan,0.0
chain10_c6,n8,56,101,8,9,69,sa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,0.06493954197503626,100,1.0,0.0,0.0,0.0,0.0,0.0,-2.035966741191649,-2.035966741191649,True,101.47657570102064,101.47657570102064
chain10_c6,n8,56,202,8,9,69,sa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,0.06992420903407037,100,0.0,0.0,0.0,2.0,2.0,4.0,nan,22.940524209992144,False,nan,83.36248823135304
chain10_c6,n8,56,303,8,9,69,sa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,0.0666818330064416,100,1.0,0.0,0.0,0.0,0.0,0.0,-3.1569829094841095,-3.1569829094841095,True,102.2895876235941,102.2895876235941
chain10_c6,n8,56,404,8,9,69,sa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,0.07504816702567041,100,0.0,0.0,0.0,2.0,2.0,4.0,nan,22.940524209992144,False,nan,83.36248823135304
chain10_c6,n8,56,505,8,9,69,sa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,0.06579879100900143,100,0.0,1.0,0.0,3.0,4.0,6.0,nan,22.940524209992144,False,nan,83.36248823135304
chain10_c6,n8,56,101,8,9,69,sqa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,6.289447291987017,100,1.0,0.0,0.0,0.0,0.0,0.0,-3.1569829094841095,-3.1569829094841095,True,102.2895876235941,102.2895876235941
chain10_c6,n8,56,202,8,9,69,sqa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,6.107923625037074,100,1.0,0.0,0.0,0.0,0.0,0.0,39.90772720382309,39.90772720382309,True,71.0571007473161,71.0571007473161
chain10_c6,n8,56,303,8,9,69,sqa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,6.1011719580274075,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,137.8843455018502,False,nan,0.0
chain10_c6,n8,56,404,8,9,69,sqa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,6.112705082981847,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,80.42000583133247,False,nan,41.67575329988903
chain10_c6,n8,56,505,8,9,69,sqa,resource_aware,1.0,74.43161709589133,14.886382964412398,0.0,74.43161709589133,0.0,0.2000007999992,1.0,True,False,137.8843455018502,True,OPTIMAL,0.0016799579607322812,6.115138082997873,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,137.8843455018502,False,nan,0.0
chain10_c6,n8,58,101,8,18,78,sa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,0.07886929193045944,100,1.0,0.0,0.0,0.0,0.0,0.0,98.7690640344398,98.7690640344398,True,65.30866116771402,65.30866116771402
chain10_c6,n8,58,202,8,18,78,sa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,0.07513679203111678,100,0.0,0.0,1.0,2.0,3.0,6.0,nan,17.342591039600716,False,nan,93.90864226702836
chain10_c6,n8,58,303,8,18,78,sa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,0.07664183294400573,100,0.0,0.0,0.0,2.0,2.0,4.0,nan,37.832826909258245,False,nan,86.71171555463299
chain10_c6,n8,58,404,8,18,78,sa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,0.07652287499513477,100,0.0,1.0,1.0,4.0,6.0,10.0,nan,131.18468967660644,False,nan,53.92309764530558
chain10_c6,n8,58,505,8,18,78,sa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,0.07470574998296797,100,0.0,2.0,2.0,2.0,6.0,7.0,nan,192.53711382911476,False,nan,32.373863021449665
chain10_c6,n8,58,101,8,18,78,sqa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,6.118916708044708,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,227.9073334942282,False,nan,19.950537084626184
chain10_c6,n8,58,202,8,18,78,sqa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,6.122415749938227,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,183.56243134701202,False,nan,35.526102580895575
chain10_c6,n8,58,303,8,18,78,sqa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,6.124757374986075,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,190.95824307756533,False,nan,32.92842067317843
chain10_c6,n8,58,404,8,18,78,sqa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,6.124134124955162,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,225.28514250994965,False,nan,20.8715472896723
chain10_c6,n8,58,505,8,18,78,sqa,conventional,1.0,89.21484614443217,89.21484614443217,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.0015652920119464397,6.115298624965362,100,1.0,0.0,0.0,0.0,0.0,0.0,73.19653985756017,73.19653985756017,True,74.29067501678337,74.29067501678337
chain10_c6,n8,58,101,8,18,78,sa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,0.07692704093642533,100,1.0,0.0,0.0,0.0,0.0,0.0,98.7690640344398,98.7690640344398,True,65.30866116771402,65.30866116771402
chain10_c6,n8,58,202,8,18,78,sa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,0.07732566690538079,100,0.0,0.0,1.0,2.0,3.0,6.0,nan,17.342591039600716,False,nan,93.90864226702836
chain10_c6,n8,58,303,8,18,78,sa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,0.0759710829006508,100,0.0,0.0,0.0,1.0,1.0,2.0,nan,148.1846996854109,False,nan,47.95206700799948
chain10_c6,n8,58,404,8,18,78,sa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,0.0764726250199601,100,0.0,1.0,1.0,4.0,6.0,10.0,nan,131.18468967660644,False,nan,53.92309764530558
chain10_c6,n8,58,505,8,18,78,sa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,0.07498895796015859,100,0.0,2.0,2.0,2.0,6.0,7.0,nan,192.53711382911476,False,nan,32.373863021449665
chain10_c6,n8,58,101,8,18,78,sqa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,6.173835500027053,100,1.0,0.0,0.0,0.0,0.0,0.0,152.72070520256034,152.7207052025603,True,46.35885453930908,46.358854539309085
chain10_c6,n8,58,202,8,18,78,sqa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,6.192211499903351,100,1.0,0.0,0.0,0.0,0.0,0.0,121.21217322720858,121.21217322720857,True,57.42581330368191,57.42581330368192
chain10_c6,n8,58,303,8,18,78,sqa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,6.0706797080347314,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,206.31508016376887,False,nan,27.534532982150623
chain10_c6,n8,58,404,8,18,78,sqa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,6.073076208005659,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,168.92516503188523,False,nan,40.667250472500676
chain10_c6,n8,58,505,8,18,78,sqa,resource_aware,1.0,89.21484614443217,55.75235116988844,0.0,89.21484614443217,0.0,0.6249223484578962,1.0,True,False,284.7081356875134,True,OPTIMAL,0.002181958989240229,6.014282917021774,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,168.92516503188523,False,nan,40.667250472500676
chain10_c6,n24,58,101,24,46,113,sa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,0.11188066692557186,100,0.0,1.0,2.0,3.0,6.0,14.0,nan,156.0252082522955,False,nan,80.93990281997769
chain10_c6,n24,58,202,24,46,113,sa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,0.10951329197268933,100,0.0,1.0,2.0,3.0,6.0,14.0,nan,156.0252082522955,False,nan,80.93990281997769
chain10_c6,n24,58,303,24,46,113,sa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,0.11056187492795289,100,0.0,3.0,0.0,3.0,6.0,6.0,nan,281.14223403281096,False,nan,65.65556064883438
chain10_c6,n24,58,404,24,46,113,sa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,0.10900112497620285,100,0.0,3.0,2.0,1.0,6.0,5.0,nan,333.1430848272384,False,nan,59.30311747194124
chain10_c6,n24,58,505,24,46,113,sa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,0.10925824998412281,100,0.0,1.0,1.0,1.0,3.0,3.0,nan,267.5548589504715,False,nan,67.31539941714439
chain10_c6,n24,58,101,24,46,113,sqa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,6.260113999946043,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,561.5563878729719,False,nan,31.400063843442005
chain10_c6,n24,58,202,24,46,113,sqa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,6.319226250052452,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,571.5873904803611,False,nan,30.174672852771216
chain10_c6,n24,58,303,24,46,113,sqa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,6.302722166990861,100,1.0,0.0,0.0,0.0,0.0,0.0,453.58710042916016,453.58710042916016,True,44.589631953546004,44.589631953546004
chain10_c6,n24,58,404,24,46,113,sqa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,6.278890707995743,100,0.0,2.0,1.0,0.0,3.0,1.0,nan,708.1556421897441,False,nan,13.491444684426257
chain10_c6,n24,58,505,24,46,113,sqa,conventional,1.0,117.49957636261361,117.49957636261361,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.0037860419834032655,6.277366624912247,100,1.0,0.0,0.0,0.0,0.0,0.0,715.375556470477,715.3755564704771,True,12.60945728403337,12.609457284033358
chain10_c6,n24,58,101,24,46,113,sa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,0.10924449993763119,100,0.0,1.0,2.0,3.0,6.0,14.0,nan,156.0252082522955,False,nan,80.93990281997769
chain10_c6,n24,58,202,24,46,113,sa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,0.1088807909982279,100,0.0,1.0,2.0,3.0,6.0,14.0,nan,156.0252082522955,False,nan,80.93990281997769
chain10_c6,n24,58,303,24,46,113,sa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,0.10719558410346508,100,0.0,2.0,1.0,3.0,6.0,7.0,nan,315.5816540075292,False,nan,61.44842835979882
chain10_c6,n24,58,404,24,46,113,sa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,0.11039175000041723,100,0.0,3.0,2.0,1.0,6.0,5.0,nan,333.1430848272384,False,nan,59.30311747194124
chain10_c6,n24,58,505,24,46,113,sa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,0.11653433402534574,100,0.0,1.0,1.0,1.0,3.0,3.0,nan,267.5548589504715,False,nan,67.31539941714439
chain10_c6,n24,58,101,24,46,113,sqa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,6.245601875009015,100,1.0,0.0,0.0,0.0,0.0,0.0,583.8395174950938,583.8395174950938,True,28.677948482532504,28.677948482532504
chain10_c6,n24,58,202,24,46,113,sqa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,6.294221832999028,100,0.0,1.0,0.0,1.0,2.0,1.0,nan,303.59250422955824,False,nan,62.913027333475284
chain10_c6,n24,58,303,24,46,113,sqa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,6.289898750022985,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,592.226929216157,False,nan,27.653339162775538
chain10_c6,n24,58,404,24,46,113,sqa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,6.28665008302778,100,1.0,0.0,0.0,0.0,0.0,0.0,707.0381882180466,707.0381882180467,True,13.627953275142675,13.62795327514266
chain10_c6,n24,58,505,24,46,113,sqa,resource_aware,1.0,117.49957636261361,104.04225142280423,0.0,117.49957636261361,0.0,0.885469162048049,1.0,True,False,818.5960794356926,True,OPTIMAL,0.008974083000794053,6.255432124948129,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,420.8360193711207,False,nan,48.590516135720044
chain10_c6,n8,59,101,8,15,82,sa,conventional,1.0,74.1721164568493,74.1721164568493,0.0,74.1721164568493,0.0,1.0,0.9315303416881267,False,True,255.05607600833036,True,OPTIMAL,0.0012933340622112155,0.07867724995594472,100,0.0,1.0,1.0,2.0,4.0,6.0,nan,130.68042361511957,False,nan,48.764042143088794
